1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11445,14951,1,0,0,724.3711,1446.7277,2,1446.7355,-0.0078,74,84,0,29.16,0.0044,R,EIAQDFKTDLR,F,,,,,"2861: Sum of 2 scans. Range 8369 (rt=30.7175, f=2, i=2480) to 8370 (rt=30.7197, f=2, i=2481) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11447,16017,1,0,0,724.3732,1446.7318,2,1446.7355,-0.0036,74,84,0,75.96,9.10E-08,R,EIAQDFKTDLR,F,,,,,"3927: Sum of 4 scans. Range 11110 (rt=39.9147, f=2, i=3324) to 11117 (rt=39.9382, f=2, i=3327) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11449,27495,1,0,0,724.3738,1446.733,2,1446.7355,-0.0025,74,84,0,61.08,2.80E-06,R,EIAQDFKTDLR,F,,,,,"4000: Sum of 2 scans. Range 11086 (rt=39.4309, f=5, i=385) to 11093 (rt=39.4459, f=5, i=386) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11450,27598,1,0,0,724.3738,1446.7331,2,1446.7355,-0.0023,74,84,0,76.26,8.60E-08,R,EIAQDFKTDLR,F,,,,,"4103: Sum of 2 scans. Range 11272 (rt=39.9269, f=2, i=3457) to 11273 (rt=39.929, f=2, i=3458) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11451,27606,1,0,0,724.374,1446.7333,2,1446.7355,-0.0021,74,84,0,72.75,1.90E-07,R,EIAQDFKTDLR,F,,,,,"4111: Sum of 2 scans. Range 11302 (rt=40.0682, f=2, i=3464) to 11303 (rt=40.0703, f=2, i=3465) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11452,21191,1,0,0,724.374,1446.7334,2,1446.7355,-0.0021,74,84,0,79.3,4.30E-08,R,EIAQDFKTDLR,F,,,,,"3580: Sum of 4 scans. Range 9973 (rt=35.552, f=4, i=648) to 10007 (rt=35.6302, f=3, i=1393) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11455,4299,1,0,0,724.3745,1446.7344,2,1446.7355,-0.001,74,84,0,71.4,2.60E-07,R,EIAQDFKTDLR,F,,,,,"4300: Sum of 2 scans. Range 11473 (rt=39.9098, f=2, i=3526) to 11475 (rt=39.9141, f=2, i=3527) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11456,15507,1,0,0,724.3751,1446.7356,2,1446.7355,0.0002,74,84,0,71.97,2.30E-07,R,EIAQDFKTDLR,F,,,,,"3417: Sum of 4 scans. Range 9803 (rt=35.5849, f=3, i=1320) to 9834 (rt=35.6567, f=3, i=1323) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11457,15923,1,0,0,724.3751,1446.7357,2,1446.7355,0.0002,74,84,0,85.52,1.00E-08,R,EIAQDFKTDLR,F,,,,,"3833: Sum of 2 scans. Range 10938 (rt=39.4201, f=6, i=193) to 10943 (rt=39.4307, f=6, i=194) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11458,15643,1,0,0,724.3752,1446.7358,2,1446.7355,0.0004,74,84,0,75.29,1.10E-07,R,EIAQDFKTDLR,F,,,,,"3553: Sum of 2 scans. Range 10226 (rt=37.0233, f=2, i=3088) to 10231 (rt=37.0342, f=2, i=3089) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11459,21332,1,0,0,724.3756,1446.7366,2,1446.7355,0.0011,74,84,0,78.3,5.40E-08,R,EIAQDFKTDLR,F,,,,,"3721: Sum of 2 scans. Range 10393 (rt=36.9458, f=2, i=3188) to 10394 (rt=36.9479, f=2, i=3189) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11460,27424,1,0,0,724.3757,1446.7368,2,1446.7355,0.0014,74,84,0,43.13,0.00018,R,EIAQDFKTDLR,F,,,,,"3929: Sum of 2 scans. Range 10924 (rt=38.909, f=3, i=1572) to 10925 (rt=38.9111, f=3, i=1573) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11461,3801,1,0,0,724.3759,1446.7372,2,1446.7355,0.0018,74,84,0,75.39,1.10E-07,R,EIAQDFKTDLR,F,,,,,"3802: Sum of 4 scans. Range 10155 (rt=35.5311, f=3, i=1570) to 10192 (rt=35.6251, f=3, i=1577) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11463,10291,1,0,0,724.3764,1446.7383,2,1446.7355,0.0028,74,84,0,68.73,4.90E-07,R,EIAQDFKTDLR,F,,,,,"4268: Sum of 2 scans. Range 11466 (rt=40.1153, f=2, i=3462) to 11467 (rt=40.1174, f=2, i=3463) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11464,21724,1,0,0,724.3766,1446.7387,2,1446.7355,0.0032,74,84,0,92.08,2.30E-09,R,EIAQDFKTDLR,F,,,,,"4113: Sum of 2 scans. Range 11301 (rt=39.9299, f=3, i=1602) to 11302 (rt=39.9321, f=3, i=1603) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11465,10282,1,0,0,724.3766,1446.7387,2,1446.7355,0.0032,74,84,0,67.06,7.20E-07,R,EIAQDFKTDLR,F,,,,,"4259: Sum of 2 scans. Range 11433 (rt=39.9708, f=2, i=3449) to 11434 (rt=39.973, f=2, i=3450) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11466,4220,1,0,0,724.3767,1446.7389,2,1446.7355,0.0034,74,84,0,82.32,2.10E-08,R,EIAQDFKTDLR,F,,,,,"4221: Sum of 2 scans. Range 11308 (rt=39.4052, f=2, i=3497) to 11315 (rt=39.4204, f=2, i=3498) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11467,21630,1,0,0,724.3767,1446.7389,2,1446.7355,0.0034,74,84,0,89.08,4.50E-09,R,EIAQDFKTDLR,F,,,,,"4019: Sum of 2 scans. Range 11129 (rt=39.4273, f=3, i=1573) to 11138 (rt=39.4467, f=3, i=1574) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11468,9780,1,0,0,724.377,1446.7395,2,1446.7355,0.004,74,84,0,73.1,2.10E-07,R,EIAQDFKTDLR,F,,,,,"3757: Sum of 2 scans. Range 10145 (rt=35.7293, f=2, i=3052) to 10148 (rt=35.7358, f=2, i=3053) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11469,3954,1,0,0,724.3773,1446.74,2,1446.7355,0.0046,74,84,0,73.03,2.30E-07,R,EIAQDFKTDLR,F,,,,,"3955: Sum of 2 scans. Range 10629 (rt=37.1309, f=2, i=3288) to 10630 (rt=37.1331, f=2, i=3289) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11472,10204,1,0,0,724.3784,1446.7422,2,1446.7355,0.0067,74,84,0,99.34,5.40E-10,R,EIAQDFKTDLR,F,,,,,"4181: Sum of 3 scans. Range 11264 (rt=39.4316, f=3, i=1654) to 11279 (rt=39.4685, f=2, i=3418) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11473,15655,1,0,0,724.3791,1446.7436,2,1446.7355,0.0082,74,84,0,54.73,1.60E-05,R,EIAQDFKTDLR,F,,,,,"3565: Sum of 2 scans. Range 10273 (rt=37.2069, f=2, i=3104) to 10274 (rt=37.209, f=2, i=3105) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11837,27844,1,0,0,731.3813,1460.748,2,1460.7511,-0.0031,74,84,0,62.71,2.70E-06,R,EIAQDFKTDLR,F,Butyryl (K),0.00000020000.0,,,"4349: Sum of 2 scans. Range 11978 (rt=42.6375, f=2, i=3663) to 11979 (rt=42.6396, f=2, i=3664) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11838,4508,1,0,0,731.382,1460.7494,2,1460.7511,-0.0017,74,84,0,60.5,4.50E-06,R,EIAQDFKTDLR,F,Butyryl (K),0.00000020000.0,,,"4509: Sum of 2 scans. Range 12156 (rt=42.5784, f=2, i=3760) to 12157 (rt=42.5805, f=2, i=3761) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11839,16245,1,0,0,731.3827,1460.7508,2,1460.7511,-0.0003,74,84,0,89.68,5.40E-09,R,EIAQDFKTDLR,F,Butyryl (K),0.00000020000.0,,,"4155: Sum of 4 scans. Range 11819 (rt=42.6259, f=3, i=1598) to 11825 (rt=42.6472, f=2, i=3569) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11842,4115,1,0,0,731.3839,1460.7533,2,1460.7511,0.0022,74,84,0,60.94,4.10E-06,R,EIAQDFKTDLR,F,Butyryl (K),0.00000020000.0,,,"4116: Sum of 4 scans. Range 11018 (rt=38.4406, f=2, i=3407) to 11033 (rt=38.5006, f=2, i=3414) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11843,10513,1,0,0,731.384,1460.7533,2,1460.7511,0.0022,74,84,0,81.79,3.30E-08,R,EIAQDFKTDLR,F,Butyryl (K),0.00000020000.0,,,"4490: Sum of 4 scans. Range 12122 (rt=42.6195, f=3, i=1779) to 12130 (rt=42.6534, f=2, i=3671) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,11844,21960,1,0,0,731.3844,1460.7543,2,1460.7511,0.0032,74,84,0,64.07,2.10E-06,R,EIAQDFKTDLR,F,Butyryl (K),0.00000020000.0,,,"4349: Sum of 4 scans. Range 11998 (rt=42.6156, f=2, i=3627) to 12002 (rt=42.6285, f=2, i=3630) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12240,4395,1,0,0,738.3701,1474.7256,2,1474.7304,-0.0048,74,84,0,79.43,3.20E-08,R,EIAQDFKTDLR,F,Formyl (T),0.00000006000.0,,,"4396: Sum of 2 scans. Range 11721 (rt=40.8212, f=2, i=3602) to 11722 (rt=40.8233, f=2, i=3603) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12241,16121,1,0,0,738.3705,1474.7265,2,1474.7304,-0.0039,74,84,0,62.36,1.60E-06,R,EIAQDFKTDLR,F,Formyl (T),0.00000006000.0,,,"4031: Sum of 2 scans. Range 11373 (rt=40.8676, f=3, i=1541) to 11375 (rt=40.8719, f=3, i=1542) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12242,27711,1,0,0,738.371,1474.7274,2,1474.7304,-0.0029,74,84,0,63.47,1.20E-06,R,EIAQDFKTDLR,F,Formyl (T),0.00000006000.0,,,"4216: Sum of 2 scans. Range 11531 (rt=40.8903, f=2, i=3512) to 11532 (rt=40.8925, f=2, i=3513) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12243,10398,1,0,0,738.3714,1474.7282,2,1474.7304,-0.0021,74,84,0,70.07,2.60E-07,R,EIAQDFKTDLR,F,Formyl (T),0.00000006000.0,,,"4375: Sum of 4 scans. Range 11695 (rt=40.87, f=3, i=1716) to 11700 (rt=40.8849, f=2, i=3528) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12244,21835,1,0,0,738.3744,1474.7342,2,1474.7304,0.0038,74,84,0,61.92,2.20E-06,R,EIAQDFKTDLR,F,Formyl (T),0.00000006000.0,,,"4224: Sum of 2 scans. Range 11571 (rt=40.8651, f=2, i=3496) to 11572 (rt=40.8672, f=2, i=3497) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12533,18940,1,0,0,496.2871,1485.8395,3,1485.8416,-0.002,42,53,1,35.21,0.0003,R,YRPGTVALREIR,R,,,,,"1329: Sum of 2 scans. Range 4884 (rt=19.3363, f=2, i=1452) to 4886 (rt=19.3406, f=2, i=1453) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12604,27939,1,0,0,745.3782,1488.7417,2,1488.746,-0.0043,74,84,0,56.55,8.50E-06,R,EIAQDFKTDLR,F,Butyryl (K); Formyl (T),0.00000026000.0,,,"4444: Sum of 2 scans. Range 12296 (rt=43.8909, f=2, i=3741) to 12297 (rt=43.8931, f=2, i=3742) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12609,10626,1,0,0,745.3812,1488.7478,2,1488.746,0.0017,74,84,0,58.54,5.10E-06,R,EIAQDFKTDLR,F,Butyryl (K); Formyl (T),0.00000026000.0,,,"4603: Sum of 2 scans. Range 12452 (rt=43.8786, f=2, i=3744) to 12453 (rt=43.8807, f=2, i=3745) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12610,16359,1,0,0,745.3813,1488.748,2,1488.746,0.002,74,84,0,66.9,7.50E-07,R,EIAQDFKTDLR,F,Butyryl (K); Formyl (T),0.00000026000.0,,,"4269: Sum of 2 scans. Range 12169 (rt=43.9631, f=2, i=3657) to 12170 (rt=43.9653, f=2, i=3658) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12611,4630,1,0,0,745.382,1488.7494,2,1488.746,0.0034,74,84,0,56.34,9.10E-06,R,EIAQDFKTDLR,F,Butyryl (K); Formyl (T),0.00000026000.0,,,"4631: Sum of 2 scans. Range 12512 (rt=43.9575, f=2, i=3854) to 12513 (rt=43.9596, f=2, i=3855) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12613,16357,1,0,0,745.3835,1488.7525,2,1488.746,0.0065,74,84,0,43.66,0.00018,R,EIAQDFKTDLR,F,Butyryl (K); Formyl (T),0.00000026000.0,,,"4267: Sum of 2 scans. Range 12148 (rt=43.8507, f=2, i=3654) to 12149 (rt=43.8529, f=2, i=3655) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12614,22056,1,0,0,745.3836,1488.7527,2,1488.746,0.0067,74,84,0,39.05,0.00051,R,EIAQDFKTDLR,F,Butyryl (K); Formyl (T),0.00000026000.0,,,"4445: Sum of 2 scans. Range 12308 (rt=43.8797, f=2, i=3695) to 12309 (rt=43.8818, f=2, i=3696) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12615,4624,1,0,0,745.3839,1488.7532,2,1488.746,0.0072,74,84,0,57.36,7.40E-06,R,EIAQDFKTDLR,F,Butyryl (K); Formyl (T),0.00000026000.0,,,"4625: Sum of 2 scans. Range 12484 (rt=43.8368, f=2, i=3843) to 12485 (rt=43.8389, f=2, i=3844) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12674,19762,1,0,0,745.9222,1489.8297,2,1489.8253,0.0045,54,64,1,27.8,0.0017,R,RYQKSTELLIR,K,Formyl (K),0.00040000000.0,,,"2151: Sum of 2 scans. Range 6539 (rt=24.3165, f=2, i=1921) to 6542 (rt=24.3228, f=2, i=1922) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12889,4491,1,0,0,748.9224,1495.8303,2,1495.8432,-0.0129,118,129,0,40.14,0.00021,R,VTIMPKDIQLAR,R,,,,,"4492: Sum of 4 scans. Range 12099 (rt=42.3927, f=2, i=3738) to 12103 (rt=42.4053, f=2, i=3741) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_A.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12896,21940,1,0,0,748.9254,1495.8363,2,1495.8432,-0.007,118,129,0,37.67,0.00058,R,VTIMPKDIQLAR,R,,,,,"4329: Sum of 4 scans. Range 11941 (rt=42.424, f=2, i=3604) to 11945 (rt=42.4368, f=2, i=3607) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_D.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12898,16226,1,0,0,748.9256,1495.8366,2,1495.8432,-0.0066,118,129,0,47.03,6.70E-05,R,VTIMPKDIQLAR,R,,,,,"4136: Sum of 4 scans. Range 11763 (rt=42.4404, f=2, i=3545) to 11769 (rt=42.4615, f=2, i=3548) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_C.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12899,9526,1,0,0,748.9266,1495.8387,2,1495.8432,-0.0045,118,129,0,37.18,0.00069,R,VTIMPKDIQLAR,R,,,,,"3503: Sum of 4 scans. Range 9346 (rt=32.9745, f=2, i=2779) to 9352 (rt=32.9914, f=2, i=2782) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12900,27929,1,0,0,748.9268,1495.8391,2,1495.8432,-0.0042,118,129,0,41.94,0.00023,R,VTIMPKDIQLAR,R,,,,,"4434: Sum of 4 scans. Range 12201 (rt=43.4257, f=2, i=3721) to 12212 (rt=43.4616, f=2, i=3726) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_E.raw]"
1,2,H33_BOVIN,sp|Q5E9F8|H33_BOVIN Histone H3.3 OS=Bos taurus OX=9913 GN=H3F3A PE=1 SV=3,9752,16103,391,391,10,10,12901,10621,1,0,0,748.9279,1495.8413,2,1495.8432,-0.002,118,129,0,49.32,4.20E-05,R,VTIMPKDIQLAR,R,,,,,"4598: Sum of 4 scans. Range 12372 (rt=43.4598, f=2, i=3732) to 12385 (rt=43.5107, f=2, i=3737) [\\fbtnas01.private.ugent.be\proteomics\RAW\SynaptG2Si\180601_GingisREX\Better\180601_PropTryp_B.raw]"
